Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,9.772840,10.363800,9.772840,10.354700,7.331578,6069398
2012-01-03,10.391000,10.972900,10.391000,10.900100,7.717746,7184345
2012-01-04,10.791000,11.072900,10.572900,11.072900,7.840095,5739292
2012-01-05,10.836500,10.954700,10.591000,10.636500,7.531105,4606636
2012-01-06,10.745600,10.863800,10.472800,10.572900,7.486073,2984375
2012-01-09,10.745600,11.000100,10.609200,10.827400,7.666269,6998667
2012-01-10,11.082000,11.409200,10.981900,11.382000,8.058950,8932224
2012-01-11,11.327400,11.709200,11.263800,11.627400,8.232705,7337793
2012-01-12,11.645600,11.791000,11.500100,11.609200,8.219818,10344498
2012-01-13,11.491000,11.491000,10.882000,10.936500,7.743517,9038813
2012-01-16,10.927400,11.245600,10.918300,11.109200,7.865795,3822345
2012-01-17,null,null,null,null,null,null
2012-01-18,11.618300,11.836500,11.327400,11.836500,8.380759,5628413
2012-01-19,11.972900,12.509200,11.909200,12.400200,8.779882,9841474
2012-01-20,12.291000,12.718300,12.191000,12.654700,8.960079,6022759
2012-01-23,12.554700,12.727400,12.291000,12.600200,8.921490,5886250
2012-01-24,12.572900,12.591100,12.136500,12.227400,8.657530,8347141
2012-01-26,12.609200,13.082000,12.554700,12.872900,9.114574,8428540
2012-01-27,12.909200,13.200200,12.682000,12.845600,9.095245,5975459
2012-01-30,12.554700,12.700100,12.245600,12.400200,8.779882,6517973
2012-01-31,12.545600,12.591100,12.154700,12.227400,8.657530,6012639
2012-02-01,12.427400,12.645600,12.391100,12.518300,8.863502,8775476
2012-02-02,12.463800,12.800100,12.272900,12.800100,9.063028,5479145
2012-02-03,12.636500,13.118300,12.636500,12.982000,9.191821,6886469
2012-02-06,12.972900,13.263800,12.882000,13.172900,9.326988,5480245
2012-02-07,12.945600,13.127400,12.763800,12.900200,9.133904,5740502
2012-02-08,12.972900,13.054700,12.545600,12.618300,8.934306,5099210
2012-02-09,12.582000,12.809200,12.082000,12.291000,8.702563,7099426
2012-02-10,11.854700,12.500100,11.854700,12.291000,8.702563,6106688
2012-02-13,12.291000,12.291000,12.291000,12.291000,8.702563,0
2012-02-14,12.909200,13.200200,12.791100,13.091100,9.269069,5115600
2012-02-15,13.300200,13.663800,13.282000,13.472900,9.539401,5954560
2012-02-16,13.282000,14.082000,13.245600,13.927400,9.861206,8111304
2012-02-17,13.763800,13.827400,12.918300,13.127400,9.294772,15588906
2012-02-23,12.854700,13.054700,12.709200,12.918300,9.146717,5610924
2012-02-24,12.954700,13.154700,12.545600,12.645600,8.953637,4329329
2012-02-27,12.536500,12.572900,12.154700,12.372900,8.760550,5156189
2012-02-28,12.409200,12.772900,12.400200,12.636500,8.947191,4985471
2012-02-29,12.809200,12.845600,12.291000,12.591100,8.915047,6000209
2012-03-01,12.709200,12.954700,12.591100,12.845600,9.095245,4129241
2012-03-02,12.936500,13.536500,12.882000,13.182000,9.333429,5990089
2012-03-05,13.100200,13.436500,13.036500,13.309200,9.423493,4779884
2012-03-06,13.091100,13.154700,12.609200,12.863800,9.108130,5609714
2012-03-07,13.091100,13.554700,13.054700,13.472900,9.539401,8311282
2012-03-08,13.472900,13.818300,13.336500,13.463800,9.532957,16886120
2012-03-09,13.563800,13.609300,13.072900,13.182000,9.333429,7095796
2012-03-12,13.027400,13.182000,12.927400,13.036500,9.230410,5286098
2012-03-13,13.145600,13.482000,13.009200,13.445600,9.520071,5424696
2012-03-14,13.409300,13.682000,13.063800,13.182000,9.333429,4308539
2012-03-15,12.963800,13.091100,12.636500,13.018300,9.217523,6703101
2012-03-16,13.163800,13.245600,12.918300,13.063800,9.249740,4460117
2012-03-19,13.063800,13.063800,13.063800,13.063800,9.249740,0
2012-03-20,12.545600,13.063800,12.400200,13.054700,9.243297,4863923
2012-03-21,13.091100,13.182000,12.772900,12.900200,9.133904,3870964
2012-03-22,13.091100,13.182000,12.772900,12.900200,9.133904,3870964
2012-03-23,12.609200,12.882000,12.509200,12.545600,8.882831,4115931
2012-03-26,12.691100,12.772900,12.545600,12.636500,8.947191,3369370
