Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-03,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-04,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-05,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-06,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-09,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-10,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-11,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-12,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-13,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-16,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-17,null,null,null,null,null,null
2012-01-18,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-19,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-20,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-23,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-24,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-26,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-27,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-30,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-01-31,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-01,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-02,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-03,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-06,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-07,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-08,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-09,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-10,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-13,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-14,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-15,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-16,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-17,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-23,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-24,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-27,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-28,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-02-29,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-01,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-02,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-05,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-06,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-07,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-08,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-09,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-12,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-13,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-14,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-15,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-16,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-19,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-20,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-21,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-22,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-23,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-26,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-27,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-28,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-29,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-03-30,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-02,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-03,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-04,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-05,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-09,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-10,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-11,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-12,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-13,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-16,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-17,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-18,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-19,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-20,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-23,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-24,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-25,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-26,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-27,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-04-30,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-05-02,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-05-03,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-05-04,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-05-07,20.010000,20.010000,20.010000,20.010000,18.981417,0
2012-05-08,20.010000,20.010000,20.010000,20.010000,18.981417,0
